Date,Open,High,Low,Close,Volume
2/14/2012,10514,10638.2,10475.05,10589.15,1.37
2/13/2012,10470,10590,10350,10523.5,1.89
2/10/2012,10549,10590,10346.1,10465.2,2.09
2/9/2012,10290,10603.15,10282,10551.55,2.04
2/8/2012,10340,10441.35,10208,10341.4,2.25
2/7/2012,10311.55,10445,10239.6,10330.6,2.14
2/6/2012,10230,10338.9,10151,10239.9,1.9
2/3/2012,9940,10185,9900.5,10154.85,1.8
2/2/2012,9998.5,10090,9745.65,9967.8,2.97
2/1/2012,9960,9992.2,9756.1,9972.85,1.98
1/31/2012,9618.5,9980,9618.5,9952.45,1.91
1/30/2012,9740,9740,9527.85,9549.55,1.63
1/27/2012,9932,9946,9675.65,9793.95,1.61
1/25/2012,9880.1,9911,9748,9856.6,1.79
1/24/2012,9540,9918.75,9461.65,9837,3.3
1/23/2012,9500,9659.85,9470,9534.35,1.67
1/20/2012,9255.6,9538.9,9251.55,9490.8,2.53
1/19/2012,9097,9217.95,9097,9201.65,1.33
1/18/2012,9085,9090.1,8912.55,9026.4,1.61
1/17/2012,9000,9140,9000,9078.45,1.27
1/16/2012,8899,8991,8822.6,8961.6,1.47
1/13/2012,8999.1,9073.95,8892.2,8958.6,1.95
1/12/2012,8800,9048.9,8800,8957.7,2.21
1/11/2012,8740,8881.5,8728.05,8855.85,1.68
1/10/2012,8510,8775,8505.3,8759.95,1.55
1/9/2012,8420.15,8516,8301,8446.25,1.57
1/7/2012,8424,8479,8424,8454.45,139.9
1/6/2012,8400,8598,8275.25,8488.65,1.97
1/5/2012,8371.15,8519,8362.1,8426.5,1.63
1/4/2012,8370,8463.5,8295.3,8396.4,1.92
1/3/2012,8075,8370,8075,8350.9,1.63
1/2/2012,7964,8021.5,7880,8007.05,1.34
12/30/2011,8027.95,8129,7905.5,7944.3,1.42
12/29/2011,8066.15,8146.95,8025.35,8027.4,1.24
12/28/2011,8244.95,8245,8058.1,8121.65,1.4
12/27/2011,8360,8368,8216,8275.35,1.1
12/26/2011,8327.9,8434,8280.35,8385.3,1.29
12/23/2011,8424,8465,8238.15,8292.45,1.91
12/22/2011,8119.8,8419,8079,8393.25,2.44
12/21/2011,7980.3,8248,7932,8198.85,2.44
12/20/2011,7951.6,7971,7750,7797.7,2.15
12/19/2011,8070.1,8078,7803,7924.4,2.06
12/16/2011,8482.5,8625.65,8094.95,8139.8,3.14
12/15/2011,8449.95,8523.8,8362.9,8450.15,1.82
12/14/2011,8550,8689,8454,8512.35,2.35
12/13/2011,8485.9,8644,8371.7,8553.9,2.36
12/12/2011,8900,8945.75,8500,8567,1.74
12/9/2011,8795.8,8967.7,8700,8843.25,2.03
12/8/2011,9140.25,9184.5,8883,8929.9,2
12/7/2011,9249.9,9307.5,9158.65,9199.3,1.41
12/5/2011,9170,9248,9089.85,9207.45,1.47
12/2/2011,8904,9232.2,8877,9207.6,1.88
12/1/2011,8908,9025,8825.8,8922.95,1.69
11/30/2011,8562.25,8719.9,8470,8561.35,2.21
11/29/2011,8809,8848,8563.05,8627.9,1.86
11/28/2011,8585,8822.5,8576.25,8809.9,1.55
11/25/2011,8421.95,8546.4,8352,8484.75,1.63
11/24/2011,8415,8506,8271,8472.5,1.49
11/23/2011,8544.85,8544.85,8231.75,8397.4,1.9
11/22/2011,8599,8710.75,8526.4,8594.25,2.13
11/21/2011,8790,8800,8520.95,8555.45,1.84
11/18/2011,8843,8886.95,8694.1,8859.25,1.89
11/17/2011,9050,9126.35,8856.15,8890.15,1.93
11/16/2011,9040,9168.15,8956.65,9068.1,2.11
11/15/2011,9251,9325,9056.1,9080.65,1.59
11/14/2011,9410,9475,9255.1,9276.4,1.2
11/11/2011,9575.55,9603.95,9283.25,9320,2.16
11/9/2011,9886,9950,9575,9605.65,2.18
11/8/2011,9899.9,9939.9,9753.1,9904.05,1.34
11/4/2011,9899,9950,9843.85,9881.6,1.05
11/3/2011,9781,9874,9679.95,9829.9,1.64
11/2/2011,9750,9938.6,9740.15,9824.35,1.38
11/1/2011,9924.9,10019.95,9812,9869.05,1.26
10/31/2011,9955,10125.55,9856.65,10016.7,1.55
10/28/2011,9810,9997,9810,9959.9,1.31
10/26/2011,9603,9639,9551,9580.9,299.2
10/25/2011,9703,9890,9325.05,9511.6,2.24
10/24/2011,9799.7,9928.25,9607.4,9653.55,1.42
10/21/2011,9783,9826,9665,9687.05,1.11
10/20/2011,9785,9794.8,9611.65,9772.75,1.69
10/19/2011,9665,9877,9639.9,9856.35,1.8
10/18/2011,9685,9685,9481.5,9579.1,1.31
10/17/2011,9701.1,9788,9656,9702.1,1.17
10/14/2011,9532.05,9699,9485,9674.05,1.19
10/13/2011,9600.55,9665,9525.1,9552.35,1.46
10/12/2011,9250,9538,9185,9499.75,2.01
10/11/2011,9275,9373,9140,9176.4,1.52
10/10/2011,9081.1,9214.9,8986,9190.25,1.21
10/7/2011,8940,9141.95,8920.35,9043,1.66
10/5/2011,8950,9000,8637.95,8710.95,2.19
10/4/2011,9144,9270.1,8799.95,8893.95,2.14
10/3/2011,9320,9348,9116.05,9182.6,1.27
9/30/2011,9600,9633.15,9386.75,9422.6,1.56
9/29/2011,9456.1,9684,9396.25,9653.4,1.16
9/28/2011,9671,9688,9420,9498.9,1.55
9/27/2011,9521.1,9675,9501.1,9643.3,1.74
9/26/2011,9374,9479.5,9160.05,9390.3,2.38
9/23/2011,9444.9,9537.9,9262.25,9373.3,2.19
9/22/2011,9774.9,9774.9,9465.05,9494.4,1.81
9/21/2011,9826,9954,9798.05,9913.05,1.38
9/20/2011,9568.65,9859.95,9557.5,9826.8,1.31
9/19/2011,9655.55,9655.55,9526,9563.7,1.17
9/16/2011,9739,9840,9593.6,9703.45,2.14
9/15/2011,9519,9740,9375,9673.6,1.9
9/14/2011,9331.1,9508,9256.7,9479.25,1.94
9/13/2011,9443,9566,9250.1,9342.25,1.84
9/12/2011,9495,9540,9336,9385.6,1.51
9/9/2011,9921,9960,9635.5,9659.75,1.62
9/8/2011,9848,9928,9721.65,9908.1,1.37
9/7/2011,9701.05,9894,9701.05,9834.35,1.29
9/6/2011,9558,9690.7,9325,9659.6,1.99
9/5/2011,9455,9629,9426,9596.75,1.15
9/2/2011,9550.1,9656,9456.35,9560.6,1.26
8/30/2011,9400,9555,9340.5,9521.65,1.61
8/29/2011,9077,9374.85,9060,9345,1.33
8/26/2011,9210,9254.9,8905.95,8973.5,1.63
8/25/2011,9351.15,9417.15,9137,9177.25,1.59
8/24/2011,9401.1,9567.2,9275.05,9318.6,2.1
8/23/2011,9449.9,9520,9280,9480.3,2.08
8/22/2011,9450,9479.4,9234.75,9413.9,1.92
8/19/2011,9450,9599,9301,9431.15,1.84
8/18/2011,9965.05,9989.25,9542,9571.3,1.73
8/17/2011,10074.9,10191.05,9855.15,9954.9,1.89
8/16/2011,10306,10315,10015,10055,1.04
8/12/2011,10401.1,10445,10141,10195.6,1.4
8/11/2011,10399,10525,10326.15,10344.05,1.4
8/10/2011,10360,10498.85,10360,10458.6,1.17
8/9/2011,10050,10433,9939.9,10227.2,2.07
8/8/2011,10149.9,10494,10075.2,10242.9,1.7
8/5/2011,10344.9,10379,10155,10347.65,1.71
8/4/2011,10697,10788.5,10525,10551.95,1.18
8/3/2011,10699.9,10729.9,10575,10686.4,1.16
8/2/2011,10898,10913.6,10741.5,10776.75,929.95
8/1/2011,11011,11075,10900.3,10967.8,919.35
7/29/2011,10845,10980,10763.3,10910.8,1.31
7/28/2011,10925,10958,10812.25,10828.5,942.3
7/27/2011,11121.05,11128.45,10960.5,11016.25,1.14
7/26/2011,11425,11435,11057.9,11110.1,1.89
7/25/2011,11297,11445,11240,11399.25,1.1
7/22/2011,11126.1,11330,11110,11310.6,1.11
7/21/2011,11152.4,11230,11035,11067.45,1.01
7/20/2011,11392.95,11403.1,11156.25,11179.45,1.15
7/19/2011,11249.5,11379.8,11221.5,11344.5,945.58
7/18/2011,11250,11303,11201.25,11249.4,620.95
7/15/2011,11280,11358.5,11205,11246.15,901.48
7/14/2011,11135,11405,11103.9,11276.5,1.49
7/13/2011,11100,11197.9,11086.4,11170.3,807.3
7/12/2011,11048,11170,10975,11058.8,1.32
7/11/2011,11281.5,11295.05,11121,11140.2,986.78
7/8/2011,11450,11490,11300,11322.55,1.07
7/7/2011,11335,11495,11270,11470.45,1.2
7/6/2011,11420,11444,11281,11317.8,1.07
7/5/2011,11415,11480,11325,11452.05,915.05
7/4/2011,11353.9,11436,11350,11415.3,762.33
7/1/2011,11299.9,11346.95,11212.25,11295.5,987.7
6/30/2011,11195,11266.85,11146.45,11244.65,803.15
6/29/2011,11099,11181.9,11099,11164,840.43
6/28/2011,11090,11134.6,10990.1,11070.25,1.25
6/27/2011,10822.5,11094,10810,11059.75,1.31
6/24/2011,10616.1,10897.5,10611,10880.8,1.55
6/23/2011,10475,10569,10445.95,10541.1,823.5
6/22/2011,10530,10561,10445.1,10492.05,833.98
6/21/2011,10549.95,10679.75,10445.65,10474.2,1.58
6/20/2011,10617.95,10630,10335.85,10502.4,1.58
6/17/2011,10620,10650,10563,10622.6,856.63
6/16/2011,10554.9,10741.3,10535,10591.1,1.76
6/15/2011,10835,10835,10607,10636.4,1.12
6/14/2011,10760,10847.7,10760,10824.3,949.1
6/13/2011,10660.15,10765,10602.1,10732.4,891.8
6/10/2011,10784.85,10815,10607.45,10694.95,1.13
6/9/2011,10781,10847.8,10721.25,10788.45,970
6/8/2011,10829.95,10894.8,10750.1,10799.45,1
6/7/2011,10760,10925,10760,10880.1,904.8
6/6/2011,10724.9,10861,10650,10831.15,950.78
6/3/2011,10850,10940,10722,10761.6,1.03
6/2/2011,10851,10878,10775,10825.95,881.35
6/1/2011,10934,10984,10851.05,10948,998.13
5/31/2011,10737.9,10944.9,10730,10930.6,1.28
5/30/2011,10678,10739,10622.35,10700.7,731.8
5/27/2011,10435.1,10660,10435.1,10638.55,1.03
5/26/2011,10390.55,10498,10352,10468.3,1.1
5/25/2011,10350,10439,10350,10364.65,1.24
5/24/2011,10361,10521,10330.1,10428.85,1.81
5/23/2011,10598.8,10599,10330,10358.3,1.19
5/20/2011,10589.95,10744.4,10541.55,10666.25,1.17
5/19/2011,10640.05,10660,10510,10545.6,682.4
5/18/2011,10682,10682,10533,10597.6,1.24
5/17/2011,10880,10938,10587.7,10661.05,1.75
5/16/2011,10970,10979,10840,10871.3,1.03
5/13/2011,10898.85,11203,10812.6,11032.75,1.87
5/12/2011,10989,11079,10843,10875.3,1.22
5/11/2011,11060,11090,10901,11039.55,1.31
5/10/2011,11084.95,11118,10952.65,11021.7,1.18
5/9/2011,11205,11240,10950,11083.5,1.2
5/6/2011,11726.2,11726.2,10788,11143.9,1.81
5/5/2011,10905.35,11006.95,10701,10748.45,1.74
5/4/2011,10882.35,11046.85,10832.1,10929.1,1.67
5/3/2011,11224.75,11380,10866.15,10918.85,3.12
5/2/2011,11588.8,11588.8,11229,11284,1.61
4/29/2011,11740.1,11774.85,11431,11511.75,1.59
4/28/2011,11860,11870,11650,11684.8,998.63
4/27/2011,11943,11965,11751.3,11804.75,1.17
4/26/2011,11919.95,11939.9,11723,11899,1.52
4/25/2011,11890,12025,11890,11921.7,941.93
4/21/2011,11898,11960,11863.55,11926,1.08
4/20/2011,11722.1,11860,11650.25,11843.05,1.46
4/19/2011,11565,11675,11512.05,11632.3,1.28
4/18/2011,11777,11941.9,11553,11575.1,1.8
4/15/2011,11900,11996.85,11740.2,11771.65,1.61
4/13/2011,11540.6,11918,11531,11903.1,1.63
4/11/2011,11610,11700,11590.05,11629.55,976.38
4/8/2011,11780,11889.9,11665.2,11711.6,1.63
4/7/2011,11772.95,11876.4,11695.05,11801.25,1.27
4/6/2011,11866.1,11897.95,11733.8,11785.05,1.24
4/5/2011,11900,11925,11728,11861.45,1.53
4/4/2011,11703.95,11919,11684,11884.95,1.15
4/1/2011,11800,11800,11602,11677.1,1.3
3/31/2011,11807.85,11900,11580,11705.45,1.29
3/30/2011,11651,11837.95,11634.65,11789.75,1.05
3/29/2011,11520.5,11699.5,11520.5,11614.4,1.18
3/28/2011,11425.9,11642,11336,11559.3,1.28
3/25/2011,11154,11494.4,11154,11451.1,1.55
3/24/2011,11000,11135,11000,11123.75,1.09
3/23/2011,10795,10999.5,10772.35,10986.05,1.27
3/22/2011,10794.5,10865,10760.5,10814.45,967.6
3/21/2011,10790,10840,10691,10770.45,1.05
3/18/2011,10940,10958,10739,10756.1,1.49
3/17/2011,10879,11049,10861,10909.55,2.23
3/16/2011,10780,11023.8,10777.7,10965.8,1.57
3/15/2011,10700,10805,10613.15,10722.6,1.95
3/14/2011,10750,10974.8,10750,10948.25,1.6
3/11/2011,10799,10925,10710,10774.7,1.72
3/10/2011,10925.25,10968,10775,10878.9,1.44
3/9/2011,11049,11090.5,10901.25,11003,1.71
3/8/2011,10795,11024,10792,10984.5,1.82
3/7/2011,10850,10888.85,10649.15,10808.5,1.95
3/4/2011,11032,11155,10919,10967.15,1.83
3/3/2011,10849.9,11120,10782.65,10947.3,2.66
3/1/2011,10543,10942,10520,10916.9,2.08
2/28/2011,10465,10799.45,10371,10443,3.1
2/25/2011,10340,10510,10260,10454.95,1.97
2/24/2011,10635,10640,10170.1,10210.75,1.68
2/23/2011,10841,10877.6,10640.2,10665.65,1.42
2/22/2011,10925,11000,10762,10840.15,1.83
2/21/2011,10941,11099,10784.55,11070.9,1.86
2/18/2011,11150,11279.7,10881.05,10927,2.34
2/17/2011,10997,11174,10911.25,11130.4,1.53
2/16/2011,10926.15,11007.65,10890,10966.25,1.21
2/15/2011,10850,11010,10696.1,10936,2.12
2/14/2011,10505,10809,10481,10792.1,1.56
2/11/2011,10100,10504,10080,10462.75,2.24
2/10/2011,10116,10273.55,10030,10094.75,1.85
2/9/2011,10063,10325,10037.4,10130.95,2.17
2/8/2011,10425,10430,10127.1,10150.1,1.62
2/7/2011,10428,10514.35,10341.3,10375.65,1.34
2/4/2011,10622,10799.95,10379.05,10422.8,2.23
2/3/2011,10533.1,10745.1,10440.05,10701.7,1.7
2/2/2011,10600,10640,10452,10497.25,1.77
2/1/2011,10700.05,10720,10470.05,10493.45,1.66
1/31/2011,10550,10724.5,10432,10672.1,2.34
1/28/2011,10735,10759.8,10522.1,10635.95,1.93
1/27/2011,10955,11040,10655,10676.15,1.24
1/25/2011,11170,11261.6,10862.35,10891.1,2.66
1/24/2011,10935,11185,10912.1,11154.55,1.96
1/21/2011,10779.8,10929.8,10751,10896.85,1.61
1/20/2011,10550,10909.9,10496.85,10825.45,1.85
1/19/2011,10664.9,10745,10571.25,10629.25,1.22
1/18/2011,10550,10699.8,10532.6,10638.45,1.58
1/17/2011,10400,10598,10384,10483.25,1.49
1/14/2011,10741,10956,10386.7,10439.55,3.01
1/13/2011,11110.05,11144.9,10680,10728.7,2.3
1/12/2011,10974.7,11184,10725,11153.95,2.65
1/11/2011,10739.5,10979.9,10631.15,10846.8,2.63
1/10/2011,11100,11138.8,10664.8,10706.1,2.28
1/7/2011,11215,11324,11040,11081.35,2.45
1/6/2011,11422,11440,11222,11255.05,1.38
1/5/2011,11594,11600,11325.5,11370.55,1.5
1/4/2011,11950.2,11950.2,11595,11612.9,1.64
1/3/2011,11920,11955.55,11876.65,11897.45,827.3
12/31/2010,11701,11876.7,11680,11839,1.07
12/30/2010,11578,11664,11570.15,11629.3,994.3
12/29/2010,11480,11640,11455,11624.95,1.22
12/28/2010,11501,11510,11430.05,11465.95,962.25
12/27/2010,11551,11570,11450.5,11481.45,879.98
12/24/2010,11450,11565,11412,11533.85,995.45
12/23/2010,11530,11569,11453.25,11507.9,1.06
12/22/2010,11600,11679.8,11435.15,11504,1.59
12/21/2010,11331,11613,11329.65,11577,1.61
12/20/2010,11400,11444,11260,11296.45,1.5
12/16/2010,11221,11550,11180.1,11473.75,2.68
12/15/2010,11590,11615,11177,11215.9,2.04
12/14/2010,11594,11675,11470,11624.4,1.67
12/13/2010,11509,11600,11293.3,11571.5,1.96
12/10/2010,11099,11545,11041.65,11500.75,2.02
12/9/2010,11559,11614.9,11102,11185.35,2.49
12/8/2010,11735,11735,11455,11524.05,2.01
12/7/2010,12020,12050,11689,11785.45,2.17
12/6/2010,12465,12479.4,12046.15,12094,1.41
12/3/2010,12542.2,12550,12271,12408.65,1.37
12/2/2010,12460,12587,12411.5,12538.65,1.52
12/1/2010,12000,12395,11990,12352,1.37
11/30/2010,11799,12096,11766,12008.95,1.79
11/29/2010,11799.95,11918,11751.5,11872.95,1.09
11/26/2010,11880,11927,11440,11718.8,2.48
11/25/2010,11915,12099.7,11612,11652.4,1.5
11/24/2010,12245,12328.65,11750,11886.8,2.08
11/23/2010,12299,12324.45,11895.5,12231.05,2.3
11/22/2010,12184,12450,12065,12408.8,1.78
11/19/2010,12329.85,12375.35,12020.55,12086.7,1.88
11/18/2010,12589,12667,12091,12375.35,2.81
11/16/2010,12795,12840,12455.5,12549.05,2.01
11/15/2010,12535,12813,12490.2,12789.95,1.66
11/12/2010,12868.8,12919,12501,12537.1,1.74
11/11/2010,13100,13144,12860.5,12906.1,1.26
11/10/2010,13150,13171,13050.25,13084.6,770.38
11/9/2010,13090,13235,12996.55,13193.1,1.29
11/8/2010,13275,13320,13091.2,13147.75,805.08
11/5/2010,13280,13314,13240.1,13267.65,188.6
11/4/2010,12998.9,13229.95,12980.4,13209.65,1.06
11/3/2010,12872,12993,12872,12941.2,1.05
11/2/2010,12800,12895,12736.2,12840.15,1.47
11/1/2010,12472.2,12824,12455,12785.4,1.32
10/29/2010,12246,12448,12005,12372.15,2.03
10/28/2010,12259,12318,12060,12105.3,1.27
10/27/2010,12350,12397.8,12161.05,12240.7,1.43
10/26/2010,12500,12500,12375,12397.75,1.22
10/25/2010,12465,12635,12450,12492.45,1.26
10/22/2010,12528,12537.9,12330.5,12424.3,1.33
10/21/2010,12275,12540,12232,12506.35,1.39
10/20/2010,12250,12383.7,12210.15,12250.15,1.4
10/19/2010,12470,12620,12260,12286.9,1.93
10/18/2010,12475,12475,12236,12425.5,1.43
10/15/2010,12674.95,12685.1,12404.5,12436.7,1.37
10/14/2010,12850.1,12885,12580,12647.2,1.21
10/13/2010,12544,12841.5,12508,12822.1,1.47
10/12/2010,12522,12545,12422.5,12510.35,1.13
10/11/2010,12591,12627,12510,12560.25,842.6
10/8/2010,12610,12635,12465.5,12530.55,1.24
10/7/2010,12681,12709.95,12551,12576.75,1.17
10/6/2010,12749.25,12767,12636.35,12685.85,1.04
10/5/2010,12690,12748,12628,12655.55,1.01
10/4/2010,12634.5,12787.95,12634.5,12699.25,1.29
10/1/2010,12370.05,12619.8,12370.05,12596.5,1.46
9/30/2010,12255.05,12369.5,12183.5,12366.35,1.21
9/29/2010,12335,12360,12250,12264.15,1.34
9/28/2010,12278,12325,12180.2,12298.55,1.42
9/27/2010,12352.1,12399.7,12250.1,12284.45,1.19
9/24/2010,12188,12324.95,12085,12295.65,1.73
9/23/2010,12325.05,12341.2,12123,12165.05,1.64
9/22/2010,12282,12338.65,12147,12311.7,2.04
9/21/2010,12298.8,12348,12181,12241,1.72
9/20/2010,12110.2,12311.6,12068.1,12267.45,1.45
9/17/2010,12085.2,12189,12030.25,12106.45,1.68
9/16/2010,11939.85,12246.1,11923,12035.1,3.28
9/15/2010,11915,11994,11867.95,11952.1,1.69
9/14/2010,11841,12024,11841,11912.15,1.85
9/13/2010,11447.95,11874,11440,11850.1,2.02
9/9/2010,11191,11409,11175.2,11388.2,1.79
9/8/2010,11110,11240,11074,11168.35,1.86
9/7/2010,11200,11225,11130,11154.1,1.16
9/6/2010,11005.45,11245,11005.45,11215.3,1.42
9/3/2010,10974.9,10999,10920,10977.7,803.4
9/2/2010,10950,10988.9,10927,10962.85,1.15
9/1/2010,10780,10907.4,10758,10892.55,1.6
8/31/2010,10700.05,10767,10643.05,10740.75,1.89
8/30/2010,10811,10881,10675,10757.75,1.69
8/27/2010,10955.1,10985,10700.05,10741.7,1.86
8/26/2010,10968.9,11047,10960,10981.7,1.52
8/25/2010,11011,11030,10926.1,10947.1,1.45
8/24/2010,11074.8,11099,10971.1,11038.7,1.9
8/23/2010,11020.1,11106.4,10950,11089.3,1.24
8/20/2010,11055,11086,10988.35,11020.1,1.17
8/19/2010,10910,11110.95,10880,11087.75,1.88
8/18/2010,10820,10925,10735.6,10885.1,1.69
8/17/2010,10690,10810,10690,10779.65,1.27
8/16/2010,10730,10755.5,10632.3,10675.1,1.24
8/13/2010,10587,10758.2,10565,10720.15,1.45
8/12/2010,10330,10590,10300,10567.7,2.34
8/11/2010,10459,10491,10370,10387.65,1.42
8/10/2010,10495.5,10525,10451.25,10478.3,1.25
8/9/2010,10385,10510,10385,10498.9,992.88
8/6/2010,10439,10459.9,10351.3,10380,1.01
8/5/2010,10447.85,10498.7,10426.3,10444.5,931.48
8/4/2010,10456.1,10461,10365.65,10438,1.34
8/3/2010,10374.9,10486,10365,10461.95,1.37
8/2/2010,10199.55,10388.8,10171,10363.15,1.54
7/30/2010,10111.15,10194.8,10095.25,10126.45,1.22
7/29/2010,10040,10198,10025.6,10179.7,1.13
7/28/2010,10088,10122,10005.05,10043.65,1.33
7/27/2010,10048.9,10129.9,9951.3,10082.5,1.98
7/26/2010,10078,10110,9981.3,10009.1,1.27
7/23/2010,10099.1,10124,10013.5,10059.65,1.03
7/22/2010,9949,10085,9912,10072.6,1.68
7/21/2010,9993.1,10004.95,9915.1,9980.95,1.28
7/20/2010,10045,10074,9936.3,9957.55,1.2
7/19/2010,9970,10058.4,9942.1,10007.75,1.2
7/16/2010,9925,10007,9909,9990.85,928.93
7/15/2010,9961,9978.9,9864.9,9929.1,1.35
7/14/2010,9955,10025,9901,9931.2,1.24
7/13/2010,9810.05,9935,9780,9922.85,1.18
7/12/2010,9723.5,9824,9716.1,9803.75,1.27
7/9/2010,9615.1,9692.9,9605,9686.6,1.08
7/8/2010,9784,9784,9525,9575.35,1.09
7/7/2010,9500,9540,9432.8,9454.4,1.19
7/6/2010,9398.9,9582,9384.5,9569.7,1.25
7/5/2010,9500,9500,9276,9402.6,792.9
7/2/2010,9375,9438,9340,9359.75,1.02
7/1/2010,9400.15,9439,9321,9363,1.46
6/30/2010,9321,9510,9311.1,9489.25,1.64
6/29/2010,9505,9519,9355.55,9399.9,1.69
6/28/2010,9470.1,9565,9465.05,9553.25,1.1
6/25/2010,9650.1,9650.1,9459.35,9485.4,1.82
6/24/2010,9730,9736.65,9625.6,9673.6,1.07
6/23/2010,9630,9760,9615,9721.7,1.12
6/22/2010,9726,9749,9651.35,9671.3,1.76
6/21/2010,9649.95,9779.7,9605,9749.2,1.14
6/18/2010,9549,9585,9507,9537.75,1.24
6/17/2010,9547,9596.95,9430,9583.9,2.15
6/16/2010,9540,9587.8,9481.2,9534,1.32
6/15/2010,9545,9559,9400.15,9537.55,1.51
6/14/2010,9430,9529.5,9430,9520.8,1.19
6/11/2010,9365,9423.45,9329.25,9390.35,1.3
6/10/2010,9140,9344.05,9140,9331.55,1.84
6/9/2010,9060,9248.9,9060,9141.75,1.99
6/8/2010,9210,9282,9031.5,9079.9,1.79
6/7/2010,9151.1,9236.5,9106,9201.3,1.32
6/4/2010,9275.2,9389.9,9252.15,9342.95,1.19
6/3/2010,9179,9299,9170,9285.35,1.32
6/2/2010,9018.8,9142,8975,9100.35,1.52
6/1/2010,9222.2,9243,8950.05,8991,1.9
5/31/2010,9235,9273,9162.2,9253.9,1.11
5/28/2010,9250,9284,9111.05,9216.85,1.47
5/27/2010,9047,9262.9,8957.1,9258.45,860.2
5/26/2010,8906.1,9090,8906.1,9008.1,1.25
5/25/2010,8985,9000,8815,8855.95,1.72
5/24/2010,9224,9290,9031.2,9079.95,1.63
5/21/2010,9000,9176.75,8975,9146.9,1.59
5/20/2010,9155,9260,9111.1,9174.9,1.57
5/19/2010,9400.05,9407,9081,9118.2,2.27
5/18/2010,9490,9580,9425.25,9494.35,1.5
5/17/2010,9484.5,9555.6,9298.2,9527.7,2.05
5/14/2010,9701,9768,9540,9573.8,1.63
5/13/2010,9755.1,9838.95,9740.05,9760.65,1.21
5/12/2010,9650,9743,9580,9706.5,1.55
5/11/2010,9670,9729,9572.5,9614.2,1.45
5/10/2010,9393,9690,9361.5,9670.8,1.54
5/7/2010,9475.8,9475.8,9235,9293.45,1.87
5/6/2010,9585.55,9620,9435.1,9574.5,1.72
5/5/2010,9520,9627.95,9441.65,9584.1,1.63
5/4/2010,9746,9825,9602.25,9620.05,1.4
5/3/2010,9798.8,9846.4,9737.05,9771.2,966.75
4/30/2010,9810,9893.7,9804,9842.1,881.83
4/29/2010,9679.95,9809,9671.15,9803.8,796.85
4/28/2010,9699,9735,9611,9637.95,1.3
4/27/2010,9818,9818,9750,9762.55,887.75
4/26/2010,9850,9891,9818,9840.65,960.05
4/23/2010,9623,9819.95,9610.5,9792.6,1.49
4/22/2010,9530,9736,9500.1,9605.75,1.72
4/21/2010,9477.95,9567.5,9477.95,9551.2,1.16
4/20/2010,9325,9506.9,9325,9452.85,1.9
4/19/2010,9272,9354.9,9212.1,9305.15,1.42
4/16/2010,9311,9428,9278,9365.35,1.41
4/15/2010,9559,9576.95,9345.1,9357.05,1.18
4/13/2010,9549,9558,9476,9503.15,973.85
4/12/2010,9687.3,9688,9551,9577.35,1.04
4/9/2010,9550.5,9708.5,9546,9665.15,1.06
4/8/2010,9656.1,9671,9501.05,9522.65,1.18
4/7/2010,9720,9787,9641.5,9688.4,1.04
4/6/2010,9724,9774.8,9663.1,9724.7,893.3
4/5/2010,9550,9698.7,9550,9686.45,891.3
4/1/2010,9520,9551.95,9475.05,9543.1,808.05
3/31/2010,9500,9544,9450.25,9485.45,1.24
3/30/2010,9551,9598.8,9481.1,9489.3,1.19
3/29/2010,9479,9589.5,9453,9529.8,1.16
3/26/2010,9325,9517.5,9295,9487.05,1.31
3/25/2010,9211,9329,9170,9318.25,852.7
3/23/2010,9245,9252,9165,9228.25,1.1
3/22/2010,9126,9243.8,9126,9198.05,1.26
3/19/2010,9255.2,9294,9240.1,9280.65,746.25
3/18/2010,9205,9281.95,9161.05,9254.7,955.1
3/17/2010,9151,9229,9142.6,9193.65,1.15
3/16/2010,9099.9,9142,9001,9123.45,1.31
3/15/2010,9147,9147,9061.05,9081.2,999.6
3/12/2010,9210,9229.9,9153.7,9179.6,936.9
3/11/2010,9110,9220,9075,9184.6,1.11
3/10/2010,9115,9152,9070,9115.7,979.8
3/9/2010,9121,9155,9059.1,9122.8,1.14
3/8/2010,9111,9168,9080,9132.15,1.18
3/5/2010,9043,9092,8966,9054.8,1.4
3/4/2010,9004,9050,8966.5,9010.55,984.95
3/3/2010,8942.2,9042,8935.2,9025.85,996.1
3/2/2010,8780,8948.9,8780,8929.25,983.6
2/26/2010,8540,8864.4,8524.15,8740.45,2.24
2/25/2010,8515,8560,8475,8537.8,881.75
2/24/2010,8464,8538,8456,8500.2,1.08
2/23/2010,8444,8585,8444,8515.5,1.14
2/22/2010,8551,8596,8452.15,8480.3,1.14
2/19/2010,8510,8538.95,8403.1,8483.2,1.35
2/18/2010,8540,8594.95,8505,8557.7,1.25
2/17/2010,8495,8554.9,8450,8537.35,1.37
2/16/2010,8339,8452,8286,8412.8,1.12
2/15/2010,8465,8490,8272.5,8308.55,1.05
2/11/2010,8316,8455,8315,8400.1,1.37
2/10/2010,8430.1,8445,8255.75,8277.35,1.67
2/9/2010,8349,8439.9,8260.05,8407.45,1.46
2/8/2010,8250,8421.1,8141,8349.5,2.21
2/6/2010,8230,8289,8225,8265.75,216.2
2/5/2010,8191,8295,8151,8205.1,1.59
2/4/2010,8575,8598,8423.1,8442,1.48
